id,departure_timestamp,arrival_timestamp,duration,from_id,to_id,from_country,to_country
106699,1700180580,1700213940,33360,42328,123362,TR,TR
7240,1699044720,1699076640,31920,106152,185666,BA,SI
20901,1700728380,1700757600,29220,167176,23937,TR,TR
117256,1699143780,1699174260,30480,21406,130617,TR,TR
135242,1699699860,1699713300,13440,93282,128353,ES,ES
6889,1700249220,1700252820,3600,103454,60848,GB,GB
126576,1700784300,1700819220,34920,180050,77012,TR,TR
33937,1700439300,1700471940,32640,118252,40981,TR,TR
52687,1699530480,1699542240,11760,28596,14101,IT,IT
74393,1698952380,1698957720,5340,79091,164440,GB,GB
106031,1700705160,1700712180,7020,143072,41483,NL,NL
49932,1699363920,1699378920,15000,159801,153774,RS,RS
18340,1698965820,1698979320,13500,5898,78620,AT,AT
60018,1699925040,1699932240,7200,38792,101199,HR,HR
79697,1699098480,1699130280,31800,186721,29449,TR,TR
173061,1699036200,1699039800,3600,115930,113369,GB,GB
193740,1700383440,1700412660,29220,47542,90490,TR,TR
186122,1700046180,1700081040,34860,689,177233,TR,TR
92896,1699509120,1699521600,12480,48069,65669,IT,IT
138281,1699182120,1699228020,45900,186666,97662,LU,DE
182175,1699901160,1699926180,25020,58185,92718,PL,PL
38119,1698852960,1698885480,32520,43211,77392,TR,TR
141436,1699714140,1699724520,10380,193286,160911,PT,PT
45032,1699692300,1699724760,32460,96953,148882,TR,TR
137025,1699401480,1699413840,12360,46471,127707,HR,HR
152943,1699236120,1699239780,3660,67559,69038,GB,GB
137309,1700344620,1700348220,3600,139505,48794,NL,NL
106008,1699794780,1699812660,17880,79010,22643,US,US
120249,1700042760,1700046360,3600,150650,108113,GB,GB
155054,1699448580,1699452180,3600,59697,51527,GB,GB
156420,1699184100,1699194960,10860,121568,157696,IT,IT
178708,1698955440,1698959040,3600,7494,142078,GB,GB
161670,1700366640,1700373300,6660,77152,70764,NL,NL
95475,1700757780,1700771100,13320,96773,196688,HR,HR
100620,1700343840,1700376300,32460,149226,118536,TR,TR
185623,1699996680,1700003700,7020,193404,29385,NL,NL
199840,1700234820,1700259960,25140,17349,4010,PL,FI
87412,1698823620,1698828240,4620,101013,178441,GB,GB
199358,1699812120,1699826880,14760,77691,75462,US,US
87320,1700707740,1700711400,3660,10528,170298,GB,GB
78905,1699618800,1699623540,4740,6718,146263,GB,GB
177924,1699630500,1699659540,29040,98160,196559,TR,TR
29968,1699620660,1699657440,36780,19577,59144,MX,MX
44204,1699493640,1699527540,33900,19759,82872,TR,TR
147898,1700015340,1700030220,14880,129701,149851,US,US
106742,1699572900,1699596840,23940,121171,15870,BR,BR
34178,1699176900,1699182540,5640,157729,75323,GB,GB
164860,1700697360,1700708820,11460,185734,75847,HR,HR
84974,1699296000,1699325460,29460,969,85537,TR,TR
165170,1699477380,1699499700,22320,84316,79096,HU,AT
118299,1699348020,1699361280,13260,49878,128384,US,US
115626,1698941520,1698949620,8100,96177,127209,ES,RO
138072,1699352580,1699356180,3600,104812,185998,NL,NL
131404,1699933500,1699966500,33000,28974,153354,TR,TR
60311,1700771940,1700804340,32400,102411,67805,TR,TR
123259,1700602620,1700620980,18360,3098,154243,FR,FR
190918,1700679300,1700682900,3600,153568,43738,GB,GB
7806,1699949640,1699965600,15960,86523,178543,US,US
190794,1699436040,1699461480,25440,189589,159566,DE,DE
199682,1699510200,1699540800,30600,60124,198363,TR,TR
136729,1698802860,1698832860,30000,39698,111275,TR,TR
69933,1700527560,1700558520,30960,50853,181250,TR,TR
145312,1700474820,1700530380,55560,162994,38619,BG,BG
32758,1699621140,1699655220,34080,101765,147277,MX,US
144471,1699881420,1699885020,3600,18220,181909,GB,GB
68687,1699113960,1699135800,21840,192999,42521,BR,BR
137834,1700803020,1700814960,11940,92105,88156,US,US
21751,1700627760,1700659800,32040,150795,196439,TR,TR
22380,1699805220,1699816500,11280,197170,178905,IT,IT
109239,1700196600,1700209080,12480,119691,69385,HR,HR
71852,1700028360,1700051340,22980,192875,162149,PL,PL
60979,1699426020,1699456680,30660,70530,10036,TR,TR
95619,1700393880,1700403360,9480,91496,193049,IT,IT
185157,1699267320,1699270920,3600,193052,28822,GB,GB
158670,1700086200,1700118900,32700,66656,118677,TR,TR
188757,1699284660,1699317600,32940,20165,127949,TR,TR
186587,1700329740,1700346780,17040,165181,150352,US,US
196360,1700078100,1700083860,5760,199071,86511,GB,GB
71091,1700195880,1700210160,14280,118453,177261,IT,IT
15205,1699847340,1699885800,38460,77684,82759,MX,US
102199,1700723640,1700755860,32220,1519,93773,TR,TR
71504,1699206660,1699243740,37080,67506,127053,MX,MX
65839,1699474620,1699510440,35820,14434,84854,TR,TR
68569,1699414140,1699425540,11400,166674,66608,IT,DE
35036,1699451820,1699460400,8580,123139,21479,ES,FR
93688,1698932400,1698965400,33000,153667,119392,TR,TR
164930,1699836600,1699868400,31800,161762,168111,TR,TR
66864,1699791780,1699826460,34680,169314,176055,MX,MX
108210,1699251780,1699282500,30720,108320,182617,TR,TR
136457,1700004600,1700008200,3600,85766,8943,NL,NL
88826,1699902180,1699935900,33720,148785,96858,TR,TR
56721,1700336880,1700349540,12660,20533,8584,US,US
153090,1699311900,1699340460,28560,120158,125571,RO,MD
194227,1698963120,1698970800,7680,87980,187241,IT,IT
27115,1700182440,1700187540,5100,17271,15754,GB,GB
13321,1700454240,1700460300,6060,199737,172879,GB,GB
195304,1699916340,1699948320,31980,112821,90970,TR,TR
4549,1699519320,1699539360,20040,103172,162001,FR,NL
130080,1699587300,1699605300,18000,63439,159052,FR,FR
29865,1699453440,1699472400,18960,41003,94955,FR,FR
166478,1699489140,1699520280,31140,160046,130216,TR,TR
159849,1699149300,1699178160,28860,125542,162215,TR,TR
143328,1699611120,1699620120,9000,178244,56370,IT,IT
39996,1699008660,1699036440,27780,144755,76984,DE,DE
68930,1700183160,1700210580,27420,62514,22386,DE,DE
125846,1699697100,1699731900,34800,60967,178306,TR,TR
50823,1700579580,1700587260,7680,60685,43829,EE,EE
154980,1700255280,1700288400,33120,189619,194567,TR,TR
7474,1699149360,1699182600,33240,123115,44863,TR,TR
151601,1700290020,1700293620,3600,69769,27774,GB,GB
114796,1700726700,1700733420,6720,137745,85974,GB,GB
37613,1698953640,1698957240,3600,55305,145821,GB,GB
119884,1700375280,1700386800,11520,23965,82848,CZ,CZ
53188,1699668060,1699691700,23640,149161,109625,NO,SE
57830,1699744860,1699751340,6480,144980,70571,GB,GB
156740,1699666140,1699673160,7020,86479,75075,NL,NL
99100,1699485840,1699501080,15240,46540,153719,AT,DE
122431,1699408860,1699424400,15540,92894,82746,AT,BG
147159,1698941760,1698961080,19320,72473,156504,FR,DE
115716,1699382940,1699408500,25560,136215,45007,DE,BG
41752,1699751460,1699768800,17340,178005,79982,US,US
93851,1699151940,1699164840,12900,112885,125492,HR,HR
68861,1699003200,1699011480,8280,63013,61092,IT,IT
96765,1699030020,1699061100,31080,108922,115854,TR,TR
120177,1700559240,1700574060,14820,118976,66730,CZ,SK
191484,1698926760,1698956940,30180,13414,61535,TR,TR
144257,1700663100,1700680560,17460,119459,15330,US,US
6975,1700721600,1700757540,35940,79000,78757,TR,TR
19902,1700362440,1700366040,3600,104130,420,NL,NL
29054,1699841760,1699865520,23760,21946,132213,PL,CZ
85206,1699337160,1699351440,14280,86007,104065,IT,IT
165749,1698918900,1698952560,33660,188034,121983,MX,MX
110840,1700378640,1700409000,30360,114383,19941,TR,TR
160418,1700339520,1700373960,34440,57430,76189,TR,TR
33708,1699586940,1699595220,8280,47431,117292,HR,HR
199483,1699687080,1699690680,3600,65938,111866,NL,NL
50584,1700485920,1700500200,14280,42225,1016,US,US
34236,1699469580,1699509000,39420,6043,50127,MX,MX
107637,1699879320,1699889400,10080,44056,179038,IT,HR
177486,1700866020,1700879820,13800,196943,124398,IT,IT
64782,1699624560,1699634280,9720,41282,31028,HR,HR
74940,1700364000,1700372100,8100,190510,80700,AD,ES
158543,1699657920,1699688940,31020,104354,156728,TR,TR
140638,1700135760,1700139360,3600,137451,190719,NL,NL
28226,1699421100,1699424700,3600,115454,93491,GB,GB
172122,1699289940,1699324500,34560,133715,19489,TR,TR
132993,1699281660,1699295700,14040,39327,120185,IT,IT
79250,1700204220,1700237880,33660,199797,183737,TR,TR
11699,1698967380,1698994440,27060,53457,117355,DE,SE
93837,1700681340,1700712300,30960,93690,173139,TR,TR
19450,1699618320,1699633740,15420,26158,80254,US,US
157354,1699525320,1699537980,12660,79669,132155,US,US
27934,1699183200,1699196880,13680,62641,41627,IT,IT
150657,1700625180,1700654520,29340,82269,42966,TR,TR
194851,1700154480,1700161140,6660,43810,4116,NL,NL
124603,1700860020,1700889780,29760,176570,62633,TR,TR
72286,1700030280,1700038020,7740,14509,22464,PT,PT
87910,1699520880,1699524480,3600,159271,163222,NL,FR
53568,1700224440,1700238240,13800,125231,15384,US,US
108049,1699488900,1699498260,9360,195445,154532,HR,HR
78790,1700652480,1700666820,14340,107397,119716,US,MX
96789,1700210640,1700237640,27000,88244,171150,RO,RO
108582,1700111940,1700125800,13860,116263,188323,HR,HR
33946,1700749860,1700780520,30660,24802,29453,TR,TR
173425,1699031520,1699063500,31980,152466,82529,TR,TR
184442,1700846880,1700882040,35160,107972,129670,TR,TR
38785,1699666080,1699677240,11160,51196,105251,PT,PT
178486,1700001840,1700033700,31860,23707,50283,TR,TR
180037,1699591980,1699622640,30660,124505,30665,TR,TR
14671,1699559520,1699563120,3600,132944,163054,GB,GB
44237,1698817380,1698841740,24360,24337,125877,PL,PL
61318,1699263420,1699267560,4140,67640,167204,GB,DE
165672,1699128240,1699131840,3600,128504,12759,GB,GB
133472,1700287020,1700320020,33000,72105,79579,MK,AT
51556,1700581980,1700599260,17280,173758,192441,US,US
54063,1700826060,1700855880,29820,83815,194309,TR,TR
54411,1699592340,1699606260,13920,128377,144194,IT,IT
139858,1699620480,1699653120,32640,155774,24749,TR,TR
136922,1699113600,1699125420,11820,164173,44459,US,US
164518,1700643360,1700678760,35400,140086,180987,TR,TR
194380,1698844680,1698862620,17940,104650,21527,US,US
115232,1700545260,1700549040,3780,103309,130316,NL,NL
113571,1698936720,1698971400,34680,93887,58616,TR,TR
48649,1700697840,1700712600,14760,126211,184480,US,US
120879,1699575780,1699579380,3600,97430,56894,GB,GB
110674,1699010760,1699014360,3600,56490,194991,GB,GB
163175,1699339500,1699346340,6840,146313,85341,NL,NL
157486,1700757960,1700766300,8340,136960,32094,HR,HR
6438,1699024320,1699039800,15480,69137,13950,CZ,CZ
179080,1700160000,1700195580,35580,112676,109463,TR,TR
56481,1700300040,1700304420,4380,155461,176935,CL,CL
41171,1700311080,1700317320,6240,8752,12137,GB,GB
7168,1699291560,1699300860,9300,87646,28146,PT,PT
178653,1699356780,1699388520,31740,52678,52989,TR,TR
78571,1699108080,1699133940,25860,162373,191464,RO,RO
92772,1700546040,1700557680,11640,168460,172274,AT,CZ
168937,1699279080,1699310640,31560,95326,144871,TR,TR
12004,1700121180,1700124780,3600,182282,111442,NL,NL
142034,1700010300,1700041920,31620,108676,48487,TR,TR
174581,1700011260,1700040480,29220,44246,128364,TR,TR
199548,1699169460,1699184640,15180,142958,52911,US,US
104393,1699356840,1699360440,3600,47507,161987,NL,NL
75972,1699345980,1699375320,29340,160484,81168,TR,TR
59878,1700559960,1700589360,29400,79182,41466,TR,TR
193696,1700739480,1700743080,3600,24251,78510,GB,GB
53179,1699924380,1699929120,4740,71267,186748,NL,NL
176476,1699101000,1699133760,32760,12506,82911,TR,TR
140226,1700451540,1700455140,3600,181247,198526,NL,NL
90826,1700448600,1700501460,52860,192199,195150,BG,BG
101738,1700185800,1700215320,29520,68780,94976,TR,TR
184481,1700714460,1700744820,30360,157895,70013,TR,TR
187212,1699729080,1699742160,13080,172111,58759,US,US
77585,1700508600,1700538000,29400,187078,176263,TR,TR
145805,1698922080,1698956580,34500,12394,92367,TR,TR
117843,1699687860,1699702800,14940,155697,119079,CA,CA
89126,1700312280,1700341260,28980,126428,51799,TR,TR
98985,1699654920,1699667100,12180,150716,81192,RS,RS
116802,1700664960,1700674620,9660,16364,63349,IT,IT
2651,1699818780,1699845780,27000,164103,188014,PL,PL
195799,1699658940,1699670280,11340,137675,16422,IT,IT
138636,1700700900,1700715300,14400,154088,178821,US,US
178958,1699533600,1699545420,11820,14843,44936,US,US
51506,1699260180,1699275780,15600,110375,24273,US,US
160057,1698860760,1698887700,26940,13534,90876,PL,PL
156203,1699647840,1699658100,10260,50126,109053,PT,PT
163511,1699746780,1699768500,21720,91940,197333,RO,RO
145470,1699427100,1699458600,31500,112075,108911,TR,TR
66402,1700534820,1700547720,12900,159010,39618,US,US
72634,1699042860,1699053060,10200,196583,80674,ES,ES
69844,1700088720,1700099820,11100,142910,47937,IT,IT
144667,1700219760,1700230620,10860,141662,191627,ES,AD
165307,1700359140,1700389440,30300,178211,30443,TR,TR
75165,1699203000,1699208520,5520,87990,55419,GB,GB
195631,1699259100,1699270800,11700,157006,134905,RS,DE
80005,1700194320,1700226540,32220,73854,141286,TR,TR
36370,1699661220,1699664820,3600,172030,63654,NL,NL
83026,1700195760,1700208540,12780,114626,102133,US,US
159473,1700244180,1700260680,16500,68423,19774,US,US
181326,1699544100,1699558440,14340,184218,98361,US,US
141997,1699352640,1699359720,7080,96899,94846,GB,GB
150127,1699695540,1699713960,18420,78290,55015,FR,FR
163570,1700463900,1700468100,4200,128464,168613,GB,GB
103772,1699462080,1699477860,15780,58314,60360,US,US
11983,1700019180,1700032800,13620,72776,174675,IT,IT
196158,1699950960,1699980720,29760,70445,16548,TR,TR
109945,1700529900,1700562000,32100,50841,193826,TR,TR
146562,1700677800,1700704920,27120,69688,41648,DE,BG
16942,1699760820,1699774980,14160,180174,128807,US,US
124722,1699854600,1699858620,4020,107847,43645,NL,NL
14666,1699061460,1699096920,35460,33113,123397,TR,TR
30412,1699348200,1699380600,32400,85372,35992,TR,TR
69531,1699331760,1699346580,14820,125016,47000,US,US
98180,1699482720,1699486320,3600,49297,150245,GB,GB
178630,1699193580,1699197180,3600,31146,110117,GB,GB
123743,1699802880,1699815480,12600,98923,147057,AT,AT
71705,1700838060,1700844780,6720,111161,164279,GB,GB
121368,1700278020,1700292720,14700,24660,154490,FR,FR
149110,1699857720,1699891620,33900,65184,26280,MX,MX
129036,1699337400,1699373160,35760,139163,77920,TR,TR
7164,1699002540,1699031520,28980,75044,139790,TR,TR
39271,1700507580,1700523960,16380,178959,149075,FR,BE
25333,1700028240,1700041080,12840,41513,177916,PT,ES
46943,1699534140,1699555980,21840,155836,151918,DE,PL
125360,1700494500,1700498100,3600,109076,317,NL,NL
43669,1700030220,1700064900,34680,29892,161056,TR,TR
39375,1699590840,1699603080,12240,157363,61034,PT,PT
50422,1700167440,1700196420,28980,36504,51778,TR,TR
40909,1699272060,1699289040,16980,151020,170187,FR,FR
45379,1699889220,1699918140,28920,165049,100736,TR,TR
182612,1699263540,1699297560,34020,193766,140615,TR,TR
77382,1699763460,1699779660,16200,151301,163033,FR,FR
194004,1700412900,1700426220,13320,81012,90800,IT,IT
42230,1699881660,1699911300,29640,22289,17725,TR,TR
180872,1700745720,1700754540,8820,74534,168108,IT,IT
117648,1699503360,1699536840,33480,36659,44466,TR,TR
64131,1700139300,1700145780,6480,112177,108739,GB,GB
51461,1699761240,1699777380,16140,41773,23778,US,US
103572,1698832380,1698859620,27240,148300,84301,BR,BR
175297,1699490040,1699496040,6000,93237,100548,GB,GB
123320,1699962480,1699990800,28320,185355,102512,BA,SI
111129,1699269660,1699281000,11340,183000,64966,IT,IT
182062,1700780700,1700789640,8940,105695,143004,ES,ES
84014,1699728420,1699733280,4860,89659,145676,GB,GB
169415,1699083960,1699116360,32400,122999,165575,TR,TR
169640,1699264500,1699296720,32220,183579,133660,TR,TR
131585,1699295640,1699328160,32520,43614,144607,TR,TR
112131,1698922920,1698936480,13560,69180,129891,IT,IT
99052,1699328220,1699336440,8220,18951,143621,IT,IT
194282,1699929600,1699982760,53160,139534,172991,BG,DE
199394,1699614480,1699618080,3600,143720,191940,GB,GB
99192,1700705580,1700710380,4800,137506,82466,GB,GB
5177,1698934560,1698965880,31320,168605,108940,TR,TR
149432,1700394300,1700418120,23820,113810,41576,BR,BR
71241,1699752780,1699785600,32820,126640,27390,TR,TR
113715,1699613460,1699647540,34080,12321,94369,TR,TR
55059,1699215240,1699228680,13440,140026,198389,US,US
58448,1699242600,1699277280,34680,25485,172242,TR,TR
133175,1699762320,1699776900,14580,70450,21812,US,US
105713,1699673280,1699678800,5520,23173,175647,GB,DE
71827,1699520220,1699528800,8580,5609,22560,PT,PT
17837,1700692500,1700724960,32460,113005,102346,TR,TR
120058,1699370880,1699377960,7080,54824,170672,EE,EE
29425,1699710720,1699724700,13980,186682,24807,IT,IT
192748,1699237560,1699247400,9840,50664,8788,EE,FI
96039,1700073540,1700078460,4920,172725,167350,GB,GB
190248,1700371800,1700404620,32820,98930,169319,TR,TR
11893,1700807940,1700821620,13680,127318,179220,HR,HR
174204,1699778700,1699810860,32160,85973,84761,TR,TR
29893,1700395680,1700430780,35100,38393,156406,TR,TR
137667,1699411260,1699446600,35340,62602,195568,TR,TR
172270,1700631120,1700662500,31380,186422,170937,TR,TR
18831,1700318100,1700336520,18420,165844,147544,FR,FR
150425,1700624220,1700645100,20880,101229,66894,FR,FR
142198,1699521480,1699525080,3600,149693,192381,GB,GB
6916,1699220760,1699254900,34140,27763,27079,TR,TR
177865,1700179860,1700209440,29580,30774,140852,TR,TR
122235,1699481040,1699484640,3600,84531,10706,NL,NL
147056,1699809420,1699842240,32820,72723,3336,MX,US
18193,1699468380,1699485060,16680,166972,74456,US,US
47271,1700650740,1700663340,12600,138472,15057,US,US
14178,1699919340,1699922940,3600,45748,139814,NL,NL
180446,1700500800,1700518500,17700,140040,142449,US,US
60663,1699863060,1699874700,11640,16629,152942,IT,IT
138250,1700678040,1700682360,4320,16046,55808,GB,GB
162236,1699941960,1699945560,3600,22740,80130,GB,GB
179045,1700344140,1700351640,7500,43761,10810,HR,HR
44726,1700655960,1700694120,38160,165378,178787,MX,MX
6343,1699259220,1699276740,17520,188795,170714,FR,BE
27711,1700632380,1700664960,32580,5748,82324,TR,TR
72695,1700406180,1700441100,34920,194360,141037,TR,TR
179150,1700499180,1700502780,3600,33244,3945,GB,GB
169874,1699602120,1699623960,21840,147559,83720,BR,BR
55028,1699454040,1699468020,13980,34613,150196,US,US
9274,1700360520,1700373060,12540,76463,56078,HR,HR
61467,1699135260,1699152780,17520,198745,123766,AT,AT
60069,1700146020,1700163480,17460,2669,52129,CZ,BE
175856,1699244100,1699278240,34140,10291,5868,TR,TR
51955,1700812200,1700818740,6540,18798,89254,GB,GB
143613,1700649840,1700653440,3600,48232,52680,GB,GB
135508,1698847500,1698851100,3600,1863,63168,NL,NL
52048,1699335120,1699365360,30240,5016,4873,TR,TR
119851,1698971280,1698983760,12480,181889,17042,US,US
172868,1699036560,1699059060,22500,197565,71579,RO,RO
123020,1700082660,1700086260,3600,46126,28181,GB,GB
89080,1698941340,1698974940,33600,93477,39800,TR,TR
61248,1699963680,1699975200,11520,54757,42954,PT,PT
188581,1699739040,1699756800,17760,96051,146415,AT,PL
171753,1700403960,1700417220,13260,129296,30733,US,US
175,1700330520,1700361720,31200,129003,9445,TR,TR
81033,1699004940,1699025160,20220,5800,61128,FR,FR
22606,1699345140,1699379100,33960,87883,3921,TR,TR
32641,1699884420,1699888020,3600,16810,79436,NL,NL
165626,1698844200,1698868980,24780,123743,76277,PL,DE
72687,1699096140,1699122720,26580,34067,166311,DE,DE
113599,1700357640,1700386740,29100,161163,84996,TR,TR
80509,1700597580,1700615280,17700,70577,136399,FR,ES
124946,1699839060,1699846320,7260,168721,164093,PT,LU
93974,1699468080,1699471680,3600,190534,176407,GB,GB
196930,1700041080,1700073300,32220,175645,151276,TR,TR
189097,1699834560,1699851540,16980,57280,2696,US,US
130521,1699875240,1699880100,4860,150583,113052,GB,GB
157653,1699573500,1699602660,29160,69120,50694,TR,TR
58081,1700397300,1700408220,10920,147165,77648,CZ,PL
281,1699770540,1699784940,14400,160269,51209,AT,AT
168242,1700773740,1700801820,28080,85274,156213,RO,MD
100305,1699727580,1699760280,32700,59507,10609,TR,TR
195917,1700065320,1700075640,10320,156586,107495,IT,DE
33493,1700688360,1700723580,35220,130502,184670,TR,TR
48362,1699313700,1699320540,6840,57390,92813,GB,GB
31218,1700496240,1700528460,32220,100303,174744,TR,TR
16496,1699151220,1699184280,33060,47485,82204,TR,TR
162241,1700865000,1700897580,32580,183639,114821,TR,TR
59466,1699792860,1699823280,30420,141477,13803,TR,TR
77319,1700044860,1700068620,23760,155078,103169,DE,DE
170425,1698854040,1698857640,3600,199639,48622,NL,NL
55003,1699731000,1699763940,32940,171707,53722,TR,TR
45633,1699107480,1699119720,12240,57505,173038,HR,HR
138041,1700475840,1700509380,33540,23383,32170,TR,TR
186055,1700481480,1700486580,5100,104318,119999,NL,DE
35112,1698946920,1698959400,12480,8641,65197,HR,HR
62710,1699412160,1699428840,16680,145376,176337,US,US
197167,1700073300,1700104500,31200,138985,140948,TR,TR
34533,1700636460,1700661060,24600,123885,171159,DE,DE
105500,1700005140,1700008980,3840,108761,33168,GB,GB
153630,1700703060,1700710020,6960,5746,63300,GB,GB
168473,1699071540,1699103820,32280,94453,32867,TR,TR
170793,1698827040,1698834360,7320,70786,52716,PT,PT
59229,1700000640,1700035800,35160,77968,41113,TR,TR
153115,1699331880,1699335480,3600,184077,154845,GB,GB
105864,1699546440,1699581840,35400,95899,101943,TR,TR
11011,1699333260,1699348320,15060,98685,180193,FR,AD
117519,1699246020,1699278840,32820,160011,35113,TR,TR
97605,1700696640,1700708460,11820,29239,78186,ES,ES
35303,1700129280,1700159760,30480,138188,68225,TR,TR
70200,1698837540,1698871860,34320,85454,164978,TR,TR
129753,1699180320,1699202460,22140,139114,124748,DE,MK
47744,1699526160,1699549920,23760,198358,5169,DE,DE
65788,1699995600,1700005320,9720,147284,128270,IT,IT
182722,1699788180,1699793580,5400,168660,71762,GB,GB
117569,1699629840,1699662240,32400,176078,46440,TR,TR
156068,1699005000,1699020540,15540,61877,189097,US,US
121873,1699629540,1699640940,11400,170194,174945,PT,PT
12246,1700407140,1700416200,9060,177106,114551,IT,IT
179933,1700140980,1700144580,3600,177151,118478,NL,NL
143444,1699053600,1699065000,11400,32449,73451,IT,IT
81077,1700864280,1700868840,4560,131206,188855,GB,GB
88313,1699554180,1699573260,19080,32735,6513,FR,FR
141769,1700191140,1700202180,11040,158451,126964,ES,PT
19010,1699296000,1699329900,33900,27375,104503,TR,TR
164394,1699831440,1699855080,23640,103667,190600,BR,BR
7284,1700838420,1700854440,16020,163694,105277,US,US
94592,1700217300,1700234400,17100,134318,92970,US,US
63816,1699221120,1699235340,14220,9279,189207,RS,RS
161328,1700204880,1700229780,24900,44712,40792,DE,HR
104420,1700530740,1700560080,29340,6915,18933,TR,TR
142967,1700273100,1700294580,21480,108373,314,FR,IT
149582,1699972380,1699996680,24300,187798,155975,PL,PL
90611,1700029260,1700040300,11040,185083,74056,RS,RS
106672,1700711760,1700719620,7860,198250,159966,IT,IT
112596,1700264880,1700270880,6000,73847,128291,GB,GB
68411,1700504040,1700518020,13980,151844,78102,IT,SK
175805,1699132200,1699162920,30720,37550,185026,TR,TR
124452,1699386120,1699416720,30600,56609,60838,TR,TR
70554,1699527720,1699562280,34560,157211,175861,TR,TR
59933,1698882840,1698895800,12960,121308,77344,US,US
49723,1699681440,1699716660,35220,74154,98684,TR,TR
122508,1699118040,1699123860,5820,194302,5475,GB,GB
117041,1700454240,1700463120,8880,189068,693,IT,IT
143667,1699874820,1699906860,32040,7315,184382,TR,TR
156170,1700723220,1700741100,17880,169815,171963,US,US
184765,1700182440,1700218260,35820,33403,176807,TR,TR
53939,1700078940,1700114520,35580,181595,90656,TR,TR
45973,1699147200,1699179780,32580,105053,168061,TR,TR
111728,1699061160,1699084260,23100,95315,17208,BR,BR
171337,1700547840,1700551440,3600,143119,103663,NL,NL
187103,1700157720,1700170200,12480,8483,49129,IT,IT
22120,1699996440,1700008320,11880,19569,20868,AT,AT
64954,1698944520,1698977040,32520,171508,56022,TR,TR
86376,1698921120,1698954960,33840,91439,36791,TR,TR
9775,1700381940,1700390040,8100,132193,40451,EE,EE
66685,1699683360,1699740480,57120,111054,198812,BG,AT
32879,1700378940,1700408100,29160,180581,15947,TR,TR
65042,1699306080,1699337940,31860,117450,3772,TR,TR
39882,1699432320,1699453320,21000,98728,95359,FR,FR
105190,1700698980,1700706720,7740,89802,122809,IT,IT
175383,1698982620,1699007160,24540,11259,154548,DE,BA
119106,1700610000,1700639760,29760,8191,107334,TR,TR
45580,1699918380,1699931940,13560,83780,39031,US,US
168365,1700214000,1700247300,33300,66453,88744,TR,TR
99118,1698852960,1698883500,30540,27562,115666,TR,TR
199177,1700660400,1700694780,34380,26390,154386,TR,TR
135961,1699441200,1699472940,31740,114140,63232,TR,TR
110017,1700276100,1700311500,35400,153372,106390,MX,MX
104947,1699921200,1699928100,6900,71192,19427,AD,ES
108710,1699531860,1699565820,33960,50245,41261,TR,TR
148354,1699176000,1699196520,20520,178896,170869,FR,FR
120292,1699252500,1699259400,6900,100402,41643,GB,GB
117245,1700295960,1700299560,3600,170527,8646,GB,GB
187678,1700602080,1700607540,5460,43057,36813,GB,GB
4992,1699874880,1699884060,9180,6580,12191,ES,ES
20685,1700272440,1700285700,13260,177098,140115,SK,SK
162291,1699696140,1699709220,13080,126390,159765,AT,PL
29708,1700028960,1700061900,32940,126517,75437,TR,TR
83736,1699941240,1699971240,30000,25441,66677,TR,TR
175855,1699269240,1699279620,10380,69697,145919,IT,IT
84283,1700394960,1700427600,32640,58384,90114,TR,TR
168238,1699927080,1699958220,31140,103534,40600,TR,TR
170241,1699981860,1700011620,29760,60920,129451,TR,TR
51009,1699509840,1699544280,34440,91481,34427,TR,TR
34897,1700375640,1700411580,35940,67219,107441,TR,TR
57940,1699141320,1699144920,3600,125585,43243,NL,NL
137156,1698936060,1698939660,3600,147362,7332,GB,GB
155869,1699318320,1699356360,38040,66922,23054,MX,MX
96816,1700451240,1700464620,13380,168863,51167,US,US
189547,1698897840,1698927660,29820,18886,102081,BA,BA
99692,1700796480,1700824980,28500,147948,84320,BA,DE
8508,1699523580,1699553760,30180,53977,118128,TR,TR
10889,1700082480,1700117340,34860,32216,94550,TR,TR
25859,1700783940,1700789760,5820,115658,107890,NL,NL
42814,1700784540,1700789520,4980,32651,75842,GB,GB
108747,1699403340,1699418160,14820,86530,104922,US,US
140301,1699333680,1699337280,3600,157792,183261,GB,GB
171926,1698942540,1698972900,30360,84098,46509,TR,TR
44978,1700604600,1700618160,13560,83725,36989,US,US
110382,1699431360,1699466400,35040,62289,41139,TR,TR
58084,1699048800,1699081380,32580,67525,17327,TR,TR
112698,1698810960,1698867600,56640,115428,21775,BG,AT
97092,1700841600,1700870640,29040,196818,198927,TR,TR
69422,1699064700,1699085700,21000,71338,80624,FR,NL
136400,1699874760,1699878360,3600,180049,138211,NL,BE
70209,1700084460,1700099940,15480,175132,85369,FR,ES
146524,1699044480,1699070160,25680,17050,42607,PL,DK
107435,1699547340,1699582380,35040,135194,92790,TR,TR
161789,1699031520,1699056660,25140,103095,13984,DE,FR
24619,1700467920,1700500980,33060,70518,113322,TR,TR
12182,1698841680,1698870960,29280,193700,50699,TR,TR
148824,1700320200,1700349240,29040,75628,60307,TR,TR
154547,1700709120,1700744100,34980,107519,134695,TR,TR
184153,1699615140,1699634100,18960,26628,45824,SE,SE
83794,1699254600,1699283460,28860,134217,184009,TR,TR
181296,1699946340,1699958700,12360,124279,73854,PT,PT
145984,1700475840,1700484780,8940,99355,164531,HR,HR
